CODI_CICLE_FORMATIU;NOM_CICLE_FORMATIU;CODI_ADAPTACIO_CURRICULAR;HORES_CICLE_FORMATIU;DATA_INICI_CICLE_FORMATIU;DATA_FI_CICLE_FORMATIU;CODI_MODUL;NOM_MODUL;DURADA_MIN_MODUL;DURADA_MAX_MODUL;DATA_INICI_MODUL;DATA_FI_MODUL;CODI_UNITAT_FORMATIVA;NOM_UNITAT_FORMATIVA;DURADA_UNITAT_FORMATIVA;INDICADOR_FCT;INDICADOR_SINTESIS;INDICADOR_IDIOMA;INDICADOR_PROJECTE
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10002;MP2. Tècniques d'unió i muntatge;99;132;29/04/13;;IM1000201;UF1. Procediments de muntatge i unió;20;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10002;MP2. Tècniques d'unió i muntatge;99;132;29/04/13;;IM1000202;UF2. Conformació i unions no soldades;29;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10002;MP2. Tècniques d'unió i muntatge;99;132;29/04/13;;IM1000203;UF3. Soldadura;50;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10003;MP3. Electricitat i automatismes elèctrics;231;231;29/04/13;;IM1000301;UF1. Mesures en els circuits de corrent continu;66;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10003;MP3. Electricitat i automatismes elèctrics;231;231;29/04/13;;IM1000302;UF2. Mesures en els circuits de corrent altern;66;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10003;MP3. Electricitat i automatismes elèctrics;231;231;29/04/13;;IM1000303;UF3. Instal·lacions electrotècniques;33;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10003;MP3. Electricitat i automatismes elèctrics;231;231;29/04/13;;IM1000304;UF4. Quadres elèctrics;66;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10004;MP4. Automatismes pneumàtics i hidràulics;165;198;29/04/13;;IM1000401;UF1. Automatismes pneumàtics;66;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10004;MP4. Automatismes pneumàtics i hidràulics;165;198;29/04/13;;IM1000402;UF2. Automatismes hidràulics;33;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10004;MP4. Automatismes pneumàtics i hidràulics;165;198;29/04/13;;IM1000403;UF3. Programació d'automatismes pneumàtics i hidràulics;66;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10005;MP5. Muntatge i manteniment mecànic;165;198;29/04/13;;IM1000501;UF1. Elements de màquines;33;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10005;MP5. Muntatge i manteniment mecànic;165;198;29/04/13;;IM1000502;UF2. Muntatge i posada en marxa de màquines;66;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10005;MP5. Muntatge i manteniment mecànic;165;198;29/04/13;;IM1000503;UF3. Manteniment mecànic;66;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10006;MP6. Muntatge i manteniment electricoelectrònic;165;165;29/04/13;;IM1000601;UF1. Màquines elèctriques;33;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10006;MP6. Muntatge i manteniment electricoelectrònic;165;165;29/04/13;;IM1000602;UF2. Muntatge i manteniment de màquines elèctriques;66;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10006;MP6. Muntatge i manteniment electricoelectrònic;165;165;29/04/13;;IM1000603;UF3. Sistemes automàtics per a màquines elèctriques;66;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10007;MP7. Muntatge i manteniment de línies automatitzades;198;198;29/04/13;;IM1000701;UF1. Organització del manteniment industrial;33;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10007;MP7. Muntatge i manteniment de línies automatitzades;198;198;29/04/13;;IM1000702;UF2. Processos auxiliars de producció;33;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10007;MP7. Muntatge i manteniment de línies automatitzades;198;198;29/04/13;;IM1000703;UF3. Sistemes mecatrònics;99;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10007;MP7. Muntatge i manteniment de línies automatitzades;198;198;29/04/13;;IM1000704;UF4. Manteniment correctiu en sistemes mecatrònics;33;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10008;MP8. Formació i orientació laboral;99;99;03/05/13;;IM1000801;UF1. Incorporació al treball;66;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10008;MP8. Formació i orientació laboral;99;99;03/05/13;;IM1000802;UF2. Prevenció de riscos laborals;33;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10009;MP9. Empresa i iniciativa emprenedora;66;66;03/05/13;;IM1000901;UF1. Empresa i iniciativa emprenedora;66;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10010;MP10. Anglès tècnic;99;99;03/05/13;;IM1001001;UF1. Anglès tècnic;99;N;N;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10011;MP11. Síntesi;66;66;03/05/13;;IM1001101;UF1. Síntesi;66;N;S;N;N
CFPM    IM10;Manteniment electromecànic;0;2000;29/04/13;;IM10012;MP12. Formació en centres de treball;350;350;03/05/13;;IM1001201;Formació en centres de treball;350;S;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10001;MP1. Motors;0;165;17/05/11;;TM1000101;UF1. Motors: funcionament i components;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10001;MP1. Motors;0;165;17/05/11;;TM1000102;UF2. Verificació de motors;66;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10001;MP1. Motors;0;165;17/05/11;;TM1000103;UF3. Diagnosi d'avaries i manteniment dels motors;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10002;MP2. Sistemes auxiliars del motor;198;198;01/07/13;;TM1000201;UF1. Combustibles i sistemes anticontaminació;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10002;MP2. Sistemes auxiliars del motor;198;198;01/07/13;;TM1000203;UF3. Verificació  dels sistemes auxiliars;66;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10002;MP2. Sistemes auxiliars del motor;198;198;01/07/13;;TM1000204;UF4. Diagnosi i manteniment dels sistemes auxiliars;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10002;MP2. Sistemes auxiliars del motor;198;198;01/07/13;;TM1000205;UF2. Sistemes auxiliars dels motors. Gestió i funcionament;55;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10003;MP3. Circuits de fluids. Suspensió i direcció;132;165;01/07/13;;TM1000301;UF1. Circuits pneumàtics i hidràulics;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10003;MP3. Circuits de fluids. Suspensió i direcció;132;165;01/07/13;;TM1000303;UF3. Diagnosi i manteniment dels sistemes de direcció i suspensió;66;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10003;MP3. Circuits de fluids. Suspensió i direcció;132;165;01/07/13;;TM1000305;UF2. Sistemes de suspensió i direcció;44;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10004;MP4. Sistemes de transmissió i frenada;165;165;01/07/13;;TM1000402;UF2. Transmissions automàtiques. Funcionament, verificació i diagnosi;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10004;MP4. Sistemes de transmissió i frenada;165;165;01/07/13;;TM1000403;UF3. Sistemes de frens. Funcionament, verificació i diagnosi;66;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10004;MP4. Sistemes de transmissió i frenada;165;165;01/07/13;;TM1000404;UF1. Sistemes de transmissió. Funcionament, verificació i diagnosi;66;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10006;MP6. Circuits elèctrics auxiliars del vehicle;132;165;01/07/13;;TM1000601;UF1. Funcionament i verificació dels circuits elèctrics auxiliars;66;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10006;MP6. Circuits elèctrics auxiliars del vehicle;132;165;01/07/13;;TM1000602;UF2. Xarxes de comunicacions ;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10006;MP6. Circuits elèctrics auxiliars del vehicle;132;165;01/07/13;;TM1000603;UF3. Diagnosi i manteniment dels sistemes elèctrics;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10007;MP7. Sistemes de seguretat i confortabilitat;165;165;01/07/13;;TM1000701;UF1. Sistemes de seguretat. Funcionament, verificació i diagnosi;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10007;MP7. Sistemes de seguretat i confortabilitat;165;165;01/07/13;;TM1000702;UF2. Sistemes de confortabilitat. Funcionament, verificació i diagnosi;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10007;MP7. Sistemes de seguretat i confortabilitat;165;165;01/07/13;;TM1000703;UF3. Diagnosi i manteniment dels sistemes de  seguretat i confortabilitat;59;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10007;MP7. Sistemes de seguretat i confortabilitat;165;165;01/07/13;;TM1000704;UF4. Manteniment i reciclatge dels sistemes amb gasos refrigerants;40;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10008;MP8. Mecanització bàsica;99;99;01/07/13;;TM1000801;UF1. Dibuix tècnic i traçat de peces;20;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10008;MP8. Mecanització bàsica;99;99;01/07/13;;TM1000802;UF2. Mecanització manual de peces;46;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10008;MP8. Mecanització bàsica;99;99;01/07/13;;TM1000803;UF3. Soldadura;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10009;MP9. Formació i orientació laboral;99;99;01/07/13;;TM1000901;UF1. Incorporació al treball;66;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10009;MP9. Formació i orientació laboral;99;99;01/07/13;;TM1000902;UF2. Prevenció de riscos laborals;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10010;MP10. Empresa i iniciativa emprenedora;66;66;01/07/13;;TM1001001;UF1. Empresa i iniciativa emprenedora;66;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10011;MP11. Anglès tècnic;99;99;01/07/13;;TM1001101;UF1. Anglès tècnic;99;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10012;MP12. Síntesi;66;66;01/07/13;;TM1001201;UF1. Síntesi;66;N;S;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10013;MP13. Formació en centres de treball;383;383;01/07/13;;TM1001301;Formació en centres de treball;383;S;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10014;MP5. Sistemes de càrrega i arrencada;132;165;01/07/13;;TM1001401;UF1. Principis electrotècnics bàsics;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10014;MP5. Sistemes de càrrega i arrencada;132;165;01/07/13;;TM1001402;UF2. Circuits elèctrics bàsics: simbologia i esquemes;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10014;MP5. Sistemes de càrrega i arrencada;132;165;01/07/13;;TM1001403;UF3. Circuits de càrrega. Funcionament, verificació i diagnosi;33;N;N;N;N
CFPM    TM10;Electromecànica de vehicles automòbils;0;2000;17/05/11;;TM10014;MP5. Sistemes de càrrega i arrencada;132;165;01/07/13;;TM1001404;UF4. Motors elèctrics. Funcionament, verificació i diagnosi;33;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20001;MP1. Elements amovibles;165;165;05/02/10;;TM2000101;UF1. Elements amovibles exteriors;33;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20001;MP1. Elements amovibles;165;165;05/02/10;;TM2000102;UF2. Elements amovibles interiors;33;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20001;MP1. Elements amovibles;165;165;05/02/10;;TM2000103;UF3. Llunes del vehicle;33;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20001;MP1. Elements amovibles;165;165;05/02/10;;TM2000104;UF4. Principis elèctrics i els seus sistemes bàsics;33;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20001;MP1. Elements amovibles;165;165;05/02/10;;TM2000105;UF5. Sistemes mecànics bàsics;33;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20002;MP2. Elements metàl·lics i sintètics;138;165;08/02/10;;TM2000201;UF1. Materials metàl·lics;22;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20002;MP2. Elements metàl·lics i sintètics;138;165;08/02/10;;TM2000202;UF2. Conformació d'elements metàl·lics no estructurals;50;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20002;MP2. Elements metàl·lics i sintètics;138;165;08/02/10;;TM2000203;UF3. Conformació d'elements d'alumini no estructurals;33;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20002;MP2. Elements metàl·lics i sintètics;138;165;08/02/10;;TM2000204;UF4. Reparació d'elements plàstics i compostos;33;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20003;MP3. Elements fixos;181;198;08/02/10;;TM2000301;UF1. Elements fixos enganxats i engrapats;41;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20003;MP3. Elements fixos;181;198;08/02/10;;TM2000302;UF2. Desmuntatge d'elements  fixos soldats;33;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20003;MP3. Elements fixos;181;198;08/02/10;;TM2000303;UF3. Equips de soldadura;41;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20003;MP3. Elements fixos;181;198;08/02/10;;TM2000304;UF4. Substitució d'elements fixos no estructurals;66;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20004;MP5. Elements estructurals del vehicle;165;198;08/02/10;;TM2000401;UF1. Deformacions de carrosseries i xassissos;33;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20004;MP5. Elements estructurals del vehicle;165;198;08/02/10;;TM2000402;UF2. Bancades: col·locació de carrosseries o xassissos;33;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20004;MP5. Elements estructurals del vehicle;165;198;08/02/10;;TM2000403;UF3. Reparacions: tirs frontals i posteriors;66;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20004;MP5. Elements estructurals del vehicle;165;198;08/02/10;;TM2000404;UF4. Reparacions: tirs laterals;66;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20005;MP8. Mecanització bàsica;0;66;08/02/10;;TM2000501;UF1. Dibuix tècnic i traçat de peces;20;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20005;MP8. Mecanització bàsica;0;66;08/02/10;;TM2000502;UF2. mecanització manual de peces;46;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20007;MP6. Embelliment de superfícies;0;198;08/02/10;;TM2000701;UF1. Tècniques d'emmascarament;15;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20007;MP6. Embelliment de superfícies;0;198;08/02/10;;TM2000702;UF2. Colorimetria i preparació de pintures;30;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20007;MP6. Embelliment de superfícies;0;198;08/02/10;;TM2000705;UF5. Correcció de defectes i lliurament de vehicles;20;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20007;MP6. Embelliment de superfícies;0;198;08/02/10;;TM2000707;UF3. tècniques d'aplicació de pintures;60;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20007;MP6. Embelliment de superfícies;0;198;08/02/10;;TM2000708;UF4. Tècniques de difuminar;40;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20008;MP7. Personalització i decoració de vehicles;0;99;08/02/10;;TM2000801;UF1. Franjats, aerografies i retolació;44;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20008;MP7. Personalització i decoració de vehicles;0;99;08/02/10;;TM2000802;UF2. Decoració i retolació amb films autoadhesius;33;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20009;MP10. Empresa i iniciativa emprenedora;0;66;08/02/10;;TM2000901;UF1. Empresa i iniciativa emprenedora ;66;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20010;MP9. Formació i orientació laboral;0;99;08/02/10;;TM2001001;UF1. Incorporació al treball;66;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20010;MP9. Formació i orientació laboral;0;99;08/02/10;;TM2001002;UF2. prevenció de riscos laborals;33;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20011;MP12. Síntesi;0;66;08/02/10;;TM2001101;UF1. Síntesi;66;N;S;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20012;MP13. Formació en centres de treball;383;383;08/02/10;;TM2001201;Formació en centres de treball;383;S;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20013;MP11. Anglès tècnic;99;99;08/07/13;;TM2001301;UF1. Anglès tècnic;99;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20014;MP4. Preparació de superfícies;198;198;08/02/10;;TM2001401;UF1. Principis de la corrosió i imprimacions;48;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20014;MP4. Preparació de superfícies;198;198;08/02/10;;TM2001402;UF2. Productes de protecció per revestiment;18;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20014;MP4. Preparació de superfícies;198;198;08/02/10;;TM2001403;UF3. Igualació de superfícies;66;N;N;N;N
CFPM    TM20;Carrosseria;0;2000;20/02/09;;TM20014;MP4. Preparació de superfícies;198;198;08/02/10;;TM2001404;UF4. Preparació de superfícies;66;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30001;MP1. Motors;132;165;18/02/13;;TM3000101;UF1. Motors: funcionament i components;33;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30001;MP1. Motors;132;165;18/02/13;;TM3000102;UF2. Verificació de motors;66;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30001;MP1. Motors;132;165;18/02/13;;TM3000103;UF3. Diagnosi d'avaries i manteniment dels motors;33;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30003;MP3. Sistemes de suspensió i guiatge;165;198;18/02/13;;TM3000301;UF1. Circuits de fluids;66;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30003;MP3. Sistemes de suspensió i guiatge;165;198;18/02/13;;TM3000302;UF2. Sistemes de suspensió i direcció;33;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30003;MP3. Sistemes de suspensió i guiatge;165;198;18/02/13;;TM3000303;UF3. Diagnosi i manteniment dels sistemes de suspensió i direcció;66;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30004;MP4. Sistemes de força i detenció;132;132;18/02/13;;TM3000401;UF1. Sistemes de força;33;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30004;MP4. Sistemes de força i detenció;132;132;18/02/13;;TM3000402;UF2. Sistemes de detenció;33;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30004;MP4. Sistemes de força i detenció;132;132;18/02/13;;TM3000403;UF3. Diagnosi i manteniment de sistemes de força i detenció;66;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30005;MP5. Sistemes d'accionament d'equips i accessoris de maquinària;132;165;18/02/13;;TM3000501;UF1. Sistemes de comandament i accionament;33;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30005;MP5. Sistemes d'accionament d'equips i accessoris de maquinària;132;165;18/02/13;;TM3000502;UF2. Diagnosi i manteniment dels sistemes d'accionament d'equips i accessoris de maquinària;66;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30005;MP5. Sistemes d'accionament d'equips i accessoris de maquinària;132;165;18/02/13;;TM3000503;UF3. Instal·lació de nous sistemes d'accionament;33;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30006;MP6. Equips i accessoris de maquinària;132;132;22/02/13;;TM3000601;UF1. Equips i accessoris de maquinària;33;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30006;MP6. Equips i accessoris de maquinària;132;132;22/02/13;;TM3000602;UF2. Diagnosi i manteniment d'equips i accessoris de maquinària;66;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30006;MP6. Equips i accessoris de maquinària;132;132;22/02/13;;TM3000603;UF3. Instal·lació de nous equips i accessoris de maquinària;33;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30008;MP8. Circuits elèctrics, electrònics i de confortabilitat;132;132;22/02/13;;TM3000801;UF1. Circuits elèctrics auxiliars de maquinària;60;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30008;MP8. Circuits elèctrics, electrònics i de confortabilitat;132;132;22/02/13;;TM3000802;UF2. Sistemes de confort i instal·lació de nous equips;32;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30008;MP8. Circuits elèctrics, electrònics i de confortabilitat;132;132;22/02/13;;TM3000803;UF3. Manteniment i reciclatge dels sistemes amb gasos refrigerants;40;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30009;MP9. Mecanització bàsica;99;99;22/02/13;;TM3000901;UF1. Dibuix tècnic i traçat de peces;20;N;N;N;N
